datetime,u_component_of_wind_10m,v_component_of_wind_10m,wind_speed,wind_direction_deg,wind_direction_cardinal
2024-01-03 07:00:00,-2.5513916015625,1.0833072662353516,2.7718502372245815,113.00581828847764,SE
2024-01-03 08:00:00,-2.03759765625,1.0783863067626953,2.305367917571679,117.88976199707885,SE
2024-01-03 09:00:00,-0.90802001953125,1.0837154388427734,1.413838572205369,140.04113959775253,SE
2024-01-03 10:00:00,0.7528228759765625,0.8304615020751953,1.1208963328616133,222.1926677687515,SW
2024-01-03 11:00:00,2.9920806884765625,0.6445980072021484,3.0607275993206846,257.8423158848731,W
2024-01-03 12:00:00,4.12396240234375,0.1516265869140625,4.126748904137982,267.8943425955631,W
2024-01-03 13:00:00,4.1004180908203125,0.16436195373535156,4.103710926876087,267.70457372566455,W
2024-01-03 14:00:00,3.8252410888671875,0.7256431579589844,3.8934595645326167,259.258697062249,W
2024-01-03 15:00:00,3.4677734375,0.9067096710205078,3.5843514115321735,255.34706032292337,W
2024-01-03 16:00:00,3.4389801025390625,1.2349977493286133,3.6540119849976302,250.24590132621918,W
2024-01-03 17:00:00,3.60736083984375,1.5506134033203125,3.9265066096206698,246.7396916504416,SW
2024-01-03 18:00:00,3.9441680908203125,1.86572265625,4.36318495581951,244.6842939280103,SW
2024-01-03 19:00:00,3.0388946533203125,2.142303466796875,3.718110388063901,234.8176402742551,SW
2024-01-03 20:00:00,3.619598388671875,2.123537063598633,4.196534541231984,239.60080898550623,SW
2024-01-03 21:00:00,4.0914459228515625,1.6992225646972656,4.430269412123266,247.44634983649587,SW
2024-01-03 22:00:00,4.184051513671875,1.257009506225586,4.368793880214699,253.27821945142585,W
2024-01-03 23:00:00,3.72894287109375,1.2794952392578125,3.9423499341337402,251.0616003335416,W
2024-01-04 00:00:00,3.153839111328125,1.696035385131836,3.5809547843783607,241.73003528189258,SW
2024-01-04 01:00:00,2.7958221435546875,1.8664016723632812,3.3615586654097203,236.27419087174934,SW
2024-01-04 02:00:00,2.8333740234375,1.778158187866211,3.345124048188057,237.88859523413305,SW
2024-01-04 03:00:00,2.8995361328125,1.707845687866211,3.3651220897685836,239.50163752706615,SW
2024-01-04 04:00:00,2.807098388671875,1.6875696182250977,3.275315645863867,238.98658368479124,SW
2024-01-04 05:00:00,2.772918701171875,1.6395559310913086,3.221369549506142,239.4052605381224,SW
2024-01-04 06:00:00,2.868682861328125,1.6747369766235352,3.32175936812826,239.7236184290325,SW
2024-01-04 07:00:00,3.392486572265625,1.5716629028320312,3.7388620492258036,245.14276907022645,SW
2024-01-04 08:00:00,3.566802978515625,1.5419807434082031,3.88584458008676,246.62047041090494,SW
2024-01-04 09:00:00,3.91717529296875,1.5683975219726562,4.219494408430325,248.1793335692197,W
2024-01-04 10:00:00,4.094818115234375,1.6574382781982422,4.417537441028469,247.96363001267727,W
2024-01-04 11:00:00,4.4989166259765625,1.7185554504394531,4.815982105835059,249.09348430695584,W
2024-01-04 12:00:00,4.5726165771484375,1.7804527282714844,4.907018879036646,248.72541239775236,W
2024-01-04 13:00:00,4.992523193359375,1.5424747467041016,5.225372348498351,252.83110252510727,W
2024-01-04 14:00:00,5.428009033203125,1.2656784057617188,5.573618563495914,256.87455739668457,W
2024-01-04 15:00:00,5.4499053955078125,1.2685441970825195,5.595594088203406,256.896893576638,W
2024-01-04 16:00:00,5.5777130126953125,1.0801639556884766,5.681341093717151,259.03993133155456,W
2024-01-04 17:00:00,5.2720794677734375,0.7981739044189453,5.332157489817197,261.3910026437057,W
2024-01-04 18:00:00,5.197509765625,0.7189159393310547,5.24699417682081,262.12485690830704,W
2024-01-04 19:00:00,5.012908935546875,-2.5297927856445312,5.615078586661528,296.7780525182893,NW
2024-01-04 20:00:00,4.0182342529296875,-4.370898246765137,5.937251720703102,317.40719385438865,NW
